,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
398,2010-12-13,0.22748000000000002,4869100.0,1107622.868,1411.4298,10.0,0.00148797368421,0.0,2.0,0.0,0.0925756321617,12251.9997604,1728.848,0.34111695,12.4106742881,2.3912143845099996,1116.0,723.0,207195.0,723.0,336.0,145857.12868599998,61238.0,13930.0
399,2010-12-14,0.23,4877250.0,1121767.5,2389.263,10.0,0.00138856441718,0.0,2.0,0.0,0.0992751844892,12251.9997604,1874.5,0.03395871,22.7589689503,2.74450951684,978.0,683.0,207878.0,683.0,352.0,159576.292469,35810.0,8236.0
400,2010-12-15,0.2468,4886200.0,1205914.16,884.3232,10.0,0.0009638659217879999,0.0,5.0,0.0,0.109019987875,12251.9997604,2208.86,0.07239519999999999,31.36705695,3.6210819672099994,841.0,610.0,208488.0,610.0,364.0,121157.069662,28533.0,7042.0
401,2010-12-16,0.2459,4895500.0,1203803.45,3588.8325,10.0,0.0007847634408599999,0.0,3.0,0.0,0.11328333935599999,12251.9997604,2286.87,0.10473581,48.368423844700004,4.37260038241,700.0,523.0,209011.0,523.0,370.0,94420.2875406,19227.0,4728.0
402,2010-12-17,0.255,4904150.0,1250558.25,131.3775,10.0,0.0008134335260119999,0.0,4.0,0.0,0.105365686605,12251.9997604,2205.75,0.05382187,56.2037002955,4.3851888668,654.0,503.0,209514.0,503.0,361.0,74686.6905769,15390.0,3925.0
403,2010-12-18,0.249,4912050.0,1223100.45,42.2775,10.0,0.00107956962025,0.0,3.0,0.0,0.0962299334313,12251.9997604,1967.1,0.21944472,28.3952037266,4.22124463519,603.0,466.0,209980.0,466.0,358.0,86309.052,27822.0,6928.0
404,2010-12-19,0.2499,4921250.0,1229820.375,480.1824,10.0,0.0010220869565199999,0.0,3.0,0.0,0.11206523893300001,12251.9997604,2299.08,0.11218083,18.4574062248,4.20307129799,775.0,547.0,210527.0,547.0,385.0,112871.801123,49844.0,12456.0
405,2010-12-20,0.275,4929200.0,1355530.0,2777.5046,10.0,0.00163061006289,0.0,3.0,0.0,0.09683898364289999,12251.9997604,2186.25,0.07883365,79.9269614881,2.34073875803,1100.0,934.0,211461.0,934.0,463.0,69753.33884430001,9947.0,2735.0
406,2010-12-21,0.26909,4939050.0,1329048.9645,2306.4475,10.0,0.000893446700508,0.0,4.0,0.0,0.11998289168299998,12251.9997604,2650.5365,0.12815952,38.6713239766,4.30281899351,828.0,616.0,212077.0,616.0,458.0,94510.8248482,25471.0,6854.0
407,2010-12-22,0.267,4946950.0,1320835.65,950.115,10.0,0.001265,0.0,3.0,0.0,0.113761835381,14484.162361200002,2109.3,0.17743052,14.9131194573,3.32697160883,875.0,634.0,212711.0,634.0,454.0,122101.31241900001,52973.0,14144.0
408,2010-12-23,0.25,4954100.0,1238525.0,2162.5375,10.0,0.0011679090909100002,0.0,3.0,0.0,0.10296166113600001,14484.162361200002,1787.5,0.06,59.1845282538,3.23822463768,860.0,552.0,213263.0,552.0,391.0,75604.72,12081.0,3020.0
409,2010-12-24,0.25,4961600.0,1240400.0,1258.3125,10.0,0.0011135133333299999,0.0,3.0,0.0,0.10800174245,14484.162361200002,1875.0,0.08829328,90.2938885484,3.2439446366799998,788.0,578.0,213841.0,578.0,406.0,73279.397738,8306.0,2077.0
410,2010-12-25,0.25,4969700.0,1242425.0,175.75,10.0,0.00088337037037,0.0,3.0,0.0,0.116641881846,14484.162361200002,2025.0,0.04743052,48.504940018599996,3.64864864865,793.0,555.0,214396.0,555.0,381.0,106564.977173,16699.0,4175.0
411,2010-12-26,0.269999,4977050.0,1343798.52295,4146.2425,10.0,0.00123429251701,0.0,3.0,0.0,0.10584170760099999,14484.162361200002,1984.49265,0.07,118.147068185,3.05306561538,946.0,650.0,215046.0,650.0,390.0,93879.6033927,6221.0,1680.0
412,2010-12-27,0.265,4985100.0,1321051.5,1283.2274,10.0,0.000952745341615,0.0,3.0,0.0,0.11592187023,14484.162361200002,2133.25,0.10834879,21.976138009099998,4.207593688359999,678.0,507.0,215553.0,507.0,507.0,72783.8934365,36631.0,9707.0
413,2010-12-28,0.28,4993550.0,1398194.0,4168.4517,10.0,0.00115266272189,0.0,3.0,0.0,0.121681963161,14484.162361200002,2366.0,0.09056339,26.3176588777,4.05136986301,772.0,584.0,216137.0,584.0,481.0,81651.9911284,32108.0,8990.0
414,2010-12-29,0.301,5002150.0,1505647.15,5396.6506,10.0,0.00106109302326,0.0,5.0,0.0,0.12384199801,14484.162361200002,2588.6,0.12251652,21.804057583000002,4.0383775350999995,848.0,641.0,216778.0,641.0,541.0,127133.53251700001,39442.0,11872.0
415,2010-12-30,0.29999899999999996,5010150.0,1503039.98985,761.961,10.0,0.001118775,0.0,8.0,0.0,0.11520185861400001,14484.162361200002,2399.992,0.13238552,33.1940979234,4.4280295203,730.0,542.0,217320.0,542.0,436.0,66672.7792214,24101.0,7230.0
416,2010-12-31,0.29999899999999996,5018350.0,1505499.98165,421.5788,10.0,0.0009859085365850001,0.0,7.0,0.0,0.118081905079,14484.162361200002,2459.9918,0.02335061,53.9828479376,4.2486905008599996,768.0,579.0,217899.0,579.0,479.0,66441.8933506,15190.0,4557.0
417,2011-01-01,0.299998,5027250.0,1508164.9455,846.372,10.0,0.00100907303371,0.0,5.0,0.0,0.128162067708,14484.162361200002,2669.9822,0.06915258,62.8306995034,4.49491952862,775.0,594.0,218493.0,594.0,594.0,73186.6291526,14165.0,4249.0
418,2011-01-02,0.299996,5036250.0,1510854.855,1605.6329999999998,10.0,0.000984077777778,0.0,6.0,0.0,0.12960209094,14484.162361200002,2699.9640000000004,0.09129091,54.3828991161,4.553059021919999,779.0,593.0,219086.0,593.0,593.0,47462.4712909,16549.0,4965.0
419,2011-01-03,0.299998,5044450.0,1513324.9111,427.55699999999996,10.0,0.0018724451219500002,0.0,7.0,0.0,0.132945991858,16307.4209385,2459.9836,0.69638641,50.784056283599995,2.88391981243,956.0,853.0,219939.0,853.0,586.0,64231.717712800004,16147.0,4844.0
420,2011-01-04,0.29989899999999997,5051550.0,1514954.79345,544.91,10.0,0.00240717605634,0.0,7.0,0.0,0.11511177343800001,16307.4209385,2129.2829,0.07954493,23.791228321,1.71439847021,943.0,1242.0,221181.0,1242.0,1115.0,70985.1295464,29843.0,8950.0
421,2011-01-05,0.298998,5059050.0,1512645.8319,107.148,10.0,0.00223195333333,0.0,8.0,0.0,0.121596943773,16307.4209385,2242.485,0.05838636,47.252877840500005,1.8812793624200002,1064.0,1192.0,222373.0,1192.0,1059.0,55566.720398800004,15872.0,4746.0
422,2011-01-06,0.299,5066400.0,1514853.6,1036.947,10.0,0.00181420408163,0.0,7.0,0.0,0.11916500489700001,16307.4209385,2197.65,0.08757579,43.499051898199994,2.58547058824,950.0,850.0,223223.0,850.0,741.0,42145.0967601,16897.0,5052.0
423,2011-01-07,0.322,5073600.0,1633699.2,13206.3472,10.0,0.001660625,0.0,7.0,0.0,0.116733066022,16307.4209385,2318.4,0.07352512,43.7119349491,2.63454545455,887.0,880.0,224103.0,880.0,764.0,54915.8168941,16471.0,5304.0
424,2011-01-08,0.322898,5083200.0,1641355.1136,505.1264,10.0,0.001965671875,0.0,6.0,0.0,0.15564408802899998,16307.4209385,3099.8208,0.02,33.6369417713,2.2268827586200004,1267.0,1392.0,225495.0,1392.0,1291.0,72498.49,28540.0,9216.0
425,2011-01-09,0.322998,5090800.0,1644318.2184,541.2384,10.0,0.00214500657895,0.0,7.0,0.0,0.123218236356,16307.4209385,2454.7848,0.13765433,49.9060152287,2.0576569991599998,1110.0,1193.0,226688.0,1193.0,1193.0,46365.632345699996,15229.0,4919.0
426,2011-01-10,0.32899999999999996,5099150.0,1677620.35,3313.8656,10.0,0.0023280299401199998,0.0,5.0,0.0,0.135377930734,16307.4209385,2747.15,0.07884469,28.5909464979,2.02293814433,1209.0,1358.0,228046.0,1358.0,1211.0,75912.0685603,29205.0,9608.0
427,2011-01-11,0.32899999999999996,5107250.0,1680285.25,1554.496,10.0,0.00229008024691,0.0,5.0,0.0,0.131324699274,16307.4209385,2664.9,0.03,24.3937417279,2.1116481775,1185.0,1262.0,229308.0,1262.0,1262.0,85878.09849460001,33205.0,10925.0
428,2011-01-12,0.35,5115600.0,1790460.0,10662.3218,10.0,0.0020693772455099998,0.0,4.0,0.0,0.135377930734,16307.4209385,2922.5,0.24212907,15.3800389198,2.3702351987,1084.0,1233.0,230541.0,1233.0,1112.0,105022.808205,54291.0,19002.0
429,2011-01-13,0.405,5124850.0,2075564.25,7242.804,10.0,0.0019143027027,0.0,5.0,0.0,0.149969563986,16307.4209385,3746.25,0.08,30.6936974723,2.9474822974,1150.0,1271.0,231812.0,1271.0,1147.0,74079.1353362,30136.0,12205.0
430,2011-01-14,0.45,5133550.0,2310097.5,10581.0744,10.0,0.00218895977011,0.0,5.0,0.0,0.141052454776,16307.4209385,3915.0,0.05493887,18.6927675242,3.0466926069999998,1134.0,1285.0,233097.0,1285.0,1285.0,117634.07679400001,46542.0,20944.0
431,2011-01-15,0.4,5142150.0,2056860.0,591.1074,10.0,0.00168487790698,0.0,5.0,0.0,0.15764492714,18437.644392200003,3440.0,0.10987774,17.4978305742,3.69098712446,1094.0,932.0,234029.0,932.0,832.0,99128.7457175,49149.0,19660.0
432,2011-01-16,0.4,5150800.0,2060320.0,1083.6969,10.0,0.00197892485549,0.0,5.0,0.0,0.15856146741399998,18437.644392200003,3460.0,0.07835008,60.7845434112,3.36903602726,1250.0,1027.0,235056.0,1027.0,919.0,49341.4584682,14231.0,5692.0
433,2011-01-17,0.4,5159450.0,2063780.0,6384.4025,10.0,0.00136477456647,0.0,8.0,0.0,0.15856146741399998,18437.644392200003,3460.0,0.15276428,16.2840363078,4.24019607843,1080.0,816.0,235872.0,816.0,816.0,91444.8493953,53120.0,21248.0
434,2011-01-18,0.38679,5167250.0,1998640.6275,5014.8832,10.0,0.00175111538462,0.0,6.0,0.0,0.142980282755,18437.644392200003,3016.962,0.03768351,17.388299680699998,3.46777241379,1200.0,870.0,236742.0,870.0,870.0,77342.2776835,44858.0,17351.0
435,2011-01-19,0.3401,5176100.0,1760391.61,2260.4053,10.0,0.0016672316384200002,0.0,7.0,0.0,0.16222762851,18437.644392200003,3009.885,0.06323904,21.160688347,3.1126008273,1281.0,967.0,237709.0,967.0,967.0,93918.8025544,41823.0,14224.0
436,2011-01-20,0.3675,5184500.0,1905303.75,6958.693,10.0,0.0014695833333299999,0.0,6.0,0.0,0.153978766044,18437.644392200003,3087.0,0.12736667,21.4745666379,3.6446280991699997,1125.0,847.0,238556.0,847.0,847.0,75968.89446830002,39116.0,14375.0
437,2011-01-21,0.44,5193400.0,2285096.0,3391.02,10.0,0.00182092696629,0.0,5.0,0.0,0.163144168784,18437.644392200003,3916.0,0.02048576,40.215898878699996,3.74021012416,1354.0,1047.0,239603.0,1047.0,1047.0,60052.793920899996,22131.0,9737.0
438,2011-01-22,0.4299,5201600.0,2236167.84,4529.7361,10.0,0.00322237804878,0.0,5.0,0.0,0.150312604947,18437.644392200003,3525.18,0.45874839,27.2354998176,2.4634381551400004,1742.0,1431.0,241034.0,1431.0,1194.0,79499.30687939998,30108.0,12943.0
439,2011-01-23,0.4443,5210100.0,2314847.43,505.296,10.0,0.0022965823529400003,0.0,6.0,0.0,0.155811846592,18437.644392200003,3776.55,0.29048576,20.5771528241,3.51961789376,1397.0,1073.0,242107.0,1073.0,937.0,82264.6623404,41308.0,18353.0
440,2011-01-24,0.44299999999999995,5219100.0,2312061.3,4535.3954,10.0,0.00237680555556,0.0,8.0,0.0,0.164977249333,18437.644392200003,3987.0,0.30905919,27.5668328212,2.9887556221900002,1682.0,1334.0,243441.0,1334.0,1334.0,71524.4197572,32648.0,14463.0
441,2011-01-25,0.425,5226900.0,2221432.5,908.7624,10.0,0.00192625641026,0.0,13.0,0.0,0.142980282755,18437.644392200003,3315.0,0.14,34.5567622491,3.43523316062,1282.0,965.0,244406.0,965.0,965.0,76827.2077695,22572.0,9593.0
442,2011-01-26,0.425,5236650.0,2225576.25,6381.5721,10.0,0.00147098461538,0.0,12.0,0.0,0.178725353444,18437.644392200003,4143.75,0.12905919,49.602651782799995,4.20685279188,1192.0,985.0,245391.0,985.0,985.0,61868.4824735,19656.0,8354.0
443,2011-01-27,0.4174,5244650.0,2189116.91,12191.608,10.0,0.0019316375,0.0,5.0,0.0,0.17507862584000003,22012.381338,3339.2,0.49,1.36741791125,3.7102222222199996,1184.0,900.0,246291.0,900.0,759.0,907174.35,585044.0,244197.0
444,2011-01-28,0.45,5252800.0,2363760.0,2289.535,10.0,0.00198780368098,0.0,6.0,0.0,0.178361350075,22012.381338,3667.5,0.13,4.826765033969999,3.54005791506,1329.0,1036.0,247327.0,1036.0,1036.0,203259.119059,168850.0,75983.0
445,2011-01-29,0.446,5260300.0,2346093.8,637.2872,10.0,0.00293268666667,0.0,5.0,0.0,0.16413621172499998,22012.381338,3345.0,0.31195608,37.0504849908,2.5930232558099995,1642.0,1290.0,248617.0,1290.0,1290.0,64724.6019561,20243.0,9028.0
446,2011-01-30,0.48,5268500.0,2528880.0,4776.4514,10.0,0.00401015243902,0.0,4.0,0.0,0.17945559148600002,22012.381338,3936.0,0.22108788,55.346440532200006,1.7866545619599998,2494.0,2203.0,250820.0,2203.0,1020.0,290621.72868,14816.0,7112.0
447,2011-01-31,0.5,5276000.0,2638000.0,32393.2008,10.0,0.00575808,0.0,4.0,0.0,0.16413621172499998,22012.381338,3751.5,3.39,33.9115425345,2.06694214876,2162.0,1815.0,252635.0,1815.0,948.0,256095.779823,22125.0,11063.0
448,2011-02-01,0.95,5284950.0,5020702.5,23355.9688,10.0,0.00222672625698,0.0,4.0,0.0,0.195869212659,22012.381338,8502.5,0.68108788,13.5704837279,8.63197969543,1311.0,985.0,253620.0,985.0,843.0,151647.540911,65952.0,62654.0
449,2011-02-02,0.8400989999999999,5293050.0,4446686.01195,4108.0604,10.0,0.0023836543209899996,0.0,4.0,0.0,0.17726710866300002,22012.381338,6804.8019,0.28,9.71844116204,6.7776911354600005,1283.0,1004.0,254624.0,1004.0,888.0,157297.492015,83347.0,70019.0
450,2011-02-03,0.75,5300500.0,3975375.0,6052.395,10.0,0.00161518791946,0.0,4.0,0.0,0.163041970314,22012.381338,5587.5,0.11818974,19.61560781,7.19111969112,975.0,777.0,255401.0,777.0,777.0,78511.488013,37980.0,28485.0
451,2011-02-04,0.88,5310000.0,4672800.0,33777.752,10.0,0.0015261052631600001,0.0,5.0,0.0,0.207905868185,22012.381338,8360.0,0.08586535,35.4235859184,9.10675381264,1134.0,918.0,256319.0,918.0,918.0,59511.5769532,26818.0,23600.0
452,2011-02-05,0.9167,5319150.0,4876064.805,13576.6566,10.0,0.00157487431694,0.0,9.0,0.0,0.200246178305,22012.381338,8387.805,0.21599580000000002,19.3298191217,9.45637542277,1094.0,887.0,257206.0,887.0,887.0,79984.5252893,47336.0,43393.0
453,2011-02-06,0.92,5327900.0,4901668.0,7607.3757,10.0,0.00166917714286,0.0,12.0,0.0,0.191492247013,22012.381338,8050.0,0.13,36.1483893228,9.39323220537,1060.0,857.0,258063.0,857.0,857.0,66778.55139169999,24206.0,22269.0
454,2011-02-07,0.90585,5338200.0,4835608.47,1947.2808,10.0,0.0013490922330099998,0.0,10.0,0.0,0.225413730769,22012.381338,9330.255,0.19347709,8.791857535630001,10.2417727772,1094.0,911.0,258974.0,911.0,911.0,175102.384671,117154.0,106124.0
455,2011-02-08,0.9,5346800.0,4812120.0,6319.161,10.0,0.0015283313953499999,0.0,9.0,0.0,0.222286198822,25997.879928799997,7740.0,0.32049075,28.947366266,9.19239904988,1053.0,842.0,259816.0,842.0,842.0,73028.9177207,29709.0,26738.0
456,2011-02-09,0.935,5355950.0,5007813.25,47647.2,10.0,0.0016766284153,0.0,10.0,0.0,0.23650217665399997,25997.879928799997,8555.25,0.04541728,33.6927764785,8.28194578896,1387.0,1033.0,260849.0,1033.0,1033.0,84880.2691294,27157.0,25392.0
457,2011-02-10,1.1,5365400.0,5901940.0,25497.2544,10.0,0.0033815502645500005,0.0,10.0,0.0,0.24425634638,25997.879928799997,10395.0,0.80304408,14.3237319949,5.57073954984,2797.0,1866.0,262715.0,1866.0,1087.0,238910.282623,65974.0,72572.0
458,2011-02-11,1.0065,5374950.0,5409887.175,13166.1882,10.0,0.00383996335079,0.0,8.0,0.0,0.246841069622,25997.879928799997,9612.075,0.50910687,21.2859282456,3.9507090012300004,3757.0,2433.0,265148.0,2433.0,1261.0,266155.716685,44865.0,45157.0
459,2011-02-12,1.0899,5384450.0,5868512.055,4366.0552,10.0,0.00313104736842,0.0,9.0,0.0,0.24554870800099998,25997.879928799997,10354.05,0.63186934,28.0907597663,5.44090909091,2918.0,1903.0,267051.0,1903.0,1025.0,160649.733408,33819.0,36859.0
460,2011-02-13,1.08,5394650.0,5826222.0,3402.672,10.0,0.00264332843137,0.0,9.0,0.0,0.26364177069600003,25997.879928799997,11016.0,0.32,50.4393414996,5.98370450842,2608.0,1841.0,268892.0,1841.0,1347.0,120512.59247,20222.0,21840.0
461,2011-02-14,1.08,5403950.0,5836266.0,7522.343000000001,10.0,0.00379358064516,0.0,10.0,0.0,0.240379261517,25997.879928799997,10046.16,2.13,34.564557914,5.07894843276,2838.0,1978.0,270870.0,1978.0,1428.0,112566.04,26912.0,29065.0
462,2011-02-15,1.085,5414550.0,5874786.75,9047.409,10.0,0.00342196226415,0.0,9.0,0.0,0.273980663665,25997.879928799997,11501.0,0.84,21.2858158954,5.07322452581,3046.0,2267.0,273137.0,2267.0,2031.0,134265.101871,49798.0,54031.0
463,2011-02-16,1.05019,5426100.0,5698435.959,7480.0752,10.0,0.0025151125541100004,0.0,10.0,0.0,0.298535534465,25997.879928799997,12129.6945,0.22346193,39.769960904899996,5.8824900582,2466.0,2062.0,275199.0,2062.0,1628.0,79208.8758038,29042.0,30500.0
464,2011-02-17,1.05019,5438100.0,5711038.239,4170.2336,10.0,0.0028655375,0.0,10.0,0.0,0.310166789054,25997.879928799997,12602.28,0.62346193,79.2837505971,5.58859423503,3096.0,2255.0,277454.0,2255.0,1736.0,98007.5429172,15136.0,15895.0
465,2011-02-18,1.05019,5448900.0,5722380.291,32883.8624,10.0,0.0030585277777800007,0.0,9.0,0.0,0.391485054898,36459.8869251,11342.052,0.46,36.9902404685,5.4372253116,3034.0,2086.0,279540.0,2086.0,1540.0,114822.03,29197.0,30662.0
466,2011-02-19,1.02,5457700.0,5566854.0,3456.8261,10.0,0.0034354886363600003,0.0,9.0,0.0,0.318987822509,36459.8869251,8976.0,0.51,22.320728387600003,5.06260575296,2542.0,1773.0,281313.0,1773.0,1280.0,185159.23369000002,39425.0,40214.0
467,2011-02-20,0.954896,5467100.0,5220511.9216,8477.9425,10.0,0.0026182659574499998,0.0,9.0,0.0,0.34073699222599996,36459.8869251,8976.0224,0.18,30.3519241021,5.28623227326,2492.0,1698.0,283011.0,1698.0,1168.0,211556.62,30970.0,29573.0
468,2011-02-21,0.8796,5476400.0,4817041.44,1428.1008,10.0,0.00307080107527,0.0,7.0,0.0,0.337112130606,36459.8869251,8180.28,0.5,33.6610891697,4.15453529711,2857.0,1969.0,284980.0,1969.0,1310.0,234954.48,27628.0,24302.0
469,2011-02-22,0.869499,5487000.0,4770941.013,10643.8288,10.0,0.0030175188679200005,0.0,8.0,0.0,0.384235331659,36459.8869251,9216.6894,0.19,33.6767942742,4.2828482342,3143.0,2152.0,287132.0,2152.0,1442.0,215033.45,31476.0,27368.0
470,2011-02-23,0.95,5499150.0,5224192.5,6046.983,10.0,0.00309355144033,0.0,11.0,0.0,0.44042068676000007,36459.8869251,11542.5,0.40332199,43.965953344700004,4.82142857143,3480.0,2394.0,289526.0,2394.0,1461.0,524405.133322,27635.0,26253.0
471,2011-02-24,0.9499,5509850.0,5233806.515,12747.7555,10.0,0.00285135981308,0.0,12.0,0.0,0.387860193278,36459.8869251,10163.93,0.15769472,32.8020228098,5.19362800204,2847.0,1957.0,291483.0,1957.0,1294.0,219771.56769499998,32620.0,30986.0
472,2011-02-25,1.0,5520950.0,5520950.0,4282.6176,10.0,0.00290838738739,0.0,17.0,0.0,0.402359639756,36459.8869251,11100.0,0.26097152,34.8080336942,5.2014995314,3067.0,2134.0,293617.0,2134.0,1502.0,204983.109152,31889.0,31889.0
473,2011-02-26,0.988567,5533500.0,5470235.4945,4459.7454,10.0,0.00251033466135,0.0,16.0,0.0,0.45492013323799996,36459.8869251,12406.51585,0.71049575,23.695206016100002,6.31696326375,2901.0,1964.0,295581.0,1964.0,1292.0,187552.790506,52964.0,52359.0
474,2011-02-27,0.96,5547050.0,5325168.0,21639.9375,10.0,0.00261546494465,0.0,10.0,0.0,0.7488732522949999,55589.5181269,13008.0,0.74,16.6649817202,5.75320654578,3198.0,2261.0,297842.0,2261.0,1580.0,203856.748552,81308.0,78056.0
475,2011-02-28,0.9492309999999999,5555400.0,5273357.8974,4093.4696,10.0,0.00351992814371,0.0,7.0,0.0,0.46148277908999996,55589.5181269,7926.07885,0.53785377,32.7746421758,4.10252528468,2706.0,1932.0,299774.0,1932.0,1504.0,124226.537854,25477.0,24184.0
476,2011-03-01,0.97,5561900.0,5395043.0,21441.291,10.0,0.00483239230769,0.0,7.0,0.0,0.35923809150700003,55589.5181269,6305.0,0.73455377,2.64685260928,3.7981927710800005,2494.0,1660.0,301434.0,1660.0,1408.0,996104.8244540001,245575.0,238207.0
477,2011-03-02,0.9498,5570350.0,5290718.43,2522.5204,10.0,0.005318633136090001,0.0,9.0,0.0,0.46700951895900006,55589.5181269,8025.81,0.2465,8.27080400368,2.6986583725599997,4755.0,2974.0,304408.0,2974.0,1594.0,1775312.64438,102167.0,97038.0
478,2011-03-03,0.94,5579500.0,5244730.0,2526.9364,10.0,0.00489398907104,0.0,13.0,0.0,0.505696698044,55589.5181269,8606.64,6.3913,9.56089502212,2.86696868754,4099.0,3002.0,307410.0,3002.0,1924.0,951257.8128879999,95765.0,90019.0
479,2011-03-04,0.9392,5589450.0,5249611.44,2467.8199,10.0,0.00353198492462,0.0,11.0,0.0,0.549910616999,55589.5181269,9345.9792,1.3986,23.4967379313,4.41056120812,2996.0,2119.0,309529.0,2119.0,1700.0,255314.98936399998,42351.0,39776.0
480,2011-03-05,0.918901,5602700.0,5148326.6327,11062.1192,10.0,0.00256699622642,0.0,12.0,0.0,0.7322930326870001,55589.5181269,12176.357151,1.21430001,52.5015559098,6.2571208381300005,2839.0,1946.0,311475.0,1946.0,1386.0,198745.642801,25239.0,23192.0
481,2011-03-06,0.9104450000000001,5616200.0,5113241.209,10732.5165,10.0,0.0028333518518500003,0.0,15.0,0.0,0.74610988236,55589.5181269,12295.559725,5.13130001,30.5250995892,6.4106150808099995,2750.0,1918.0,313393.0,1918.0,1382.0,199347.464621,44242.0,40280.0
482,2011-03-07,0.909,5627950.0,5115806.55,13591.4303,10.0,0.00293262978723,0.0,20.0,0.0,0.649391934647,55589.5181269,10685.295,5.69913744,31.3217619344,5.0402334905699995,2990.0,2120.0,315513.0,2120.0,1433.0,236085.492037,37530.0,34115.0
483,2011-03-08,0.9072,5637600.0,5114430.72,3939.2295,10.0,0.0044584507772,0.0,20.0,0.0,0.533330397391,55589.5181269,8758.1088,4.60833744,23.229952274499997,3.461703083,3547.0,2530.0,318043.0,2530.0,1850.0,163024.88593299998,41558.0,37702.0
484,2011-03-09,0.8837510000000001,5645500.0,4989216.2705,3864.1425,10.0,0.00391029746835,0.0,25.0,0.0,0.598433792945,76192.6193475,6984.2841530000005,3.51649299,7.752925078660001,3.9083850884199993,2833.0,1787.0,319830.0,1787.0,1560.0,243670.88649299997,101936.0,90086.0
485,2011-03-10,0.87,5651450.0,4916761.5,7893.4189,10.0,0.00412505882353,0.0,25.0,0.0,0.450719122535,76192.6193475,5178.24,2.47963744,4.4685824471,3.4729979879300004,2388.0,1491.0,321321.0,1491.0,1491.0,267187.872515,133197.0,115881.0
486,2011-03-11,0.9329,5658200.0,5278534.78,3315.7039,10.0,0.00506271851852,0.0,22.0,0.0,0.5113200129600001,76192.6193475,6302.6724,6.63689296,6.460730776779999,2.9913015662099998,2834.0,2107.0,323428.0,2107.0,1619.0,370094.695184,104570.0,97554.0
487,2011-03-12,0.9197,5665050.0,5210146.485,4340.5470000000005,10.0,0.00611762773723,0.0,24.0,0.0,0.518895124263,76192.6193475,6300.8647,1.48693618,10.427681056,2.24070579659,2600.0,2812.0,326240.0,2812.0,2812.0,150036.540256,65700.0,60424.0
488,2011-03-13,0.9196,5671000.0,5215051.6,594.279,10.0,0.0059992857142900004,0.0,19.0,0.0,0.450719122535,76192.6193475,5472.5396,1.51553619,10.6060300343,2.2111271111099997,2494.0,2475.0,328715.0,2475.0,2339.0,211035.151122,56110.0,51598.0
489,2011-03-14,0.9,5676850.0,5109165.0,4689.6236,10.0,0.00805876068376,0.0,28.0,0.0,0.443144011232,76192.6193475,5266.8,2.1816162,4.236854109459999,1.7667896679,2388.0,2981.0,331696.0,2981.0,2981.0,212568.10839100002,138121.0,124309.0
490,2011-03-15,0.899885,5681700.0,5112876.6045,2404.3008,10.0,0.00860589690722,0.0,21.0,0.0,0.367392898201,76192.6193475,4365.342135,1.70019999,5.96154109971,1.74683558824,2660.0,2499.0,334195.0,2499.0,2175.0,128279.008245,81372.0,73225.0
491,2011-03-16,0.89,5689000.0,5063210.0,6740.177,10.0,0.00662354109589,0.0,47.0,0.0,0.552983125127,76192.6193475,6497.89,1.81,10.532911396900001,2.00738029039,2581.0,3237.0,337432.0,3237.0,3237.0,152458.153886,69316.0,61691.0
492,2011-03-17,0.88,5695550.0,5012084.0,6014.2152,10.0,0.00697039694656,0.0,18.0,0.0,0.496169790353,76192.6193475,5764.88,1.49799295,7.466076399179999,1.80830614806,2663.0,3188.0,340620.0,3188.0,3188.0,174677.66476500002,87744.0,77214.0
493,2011-03-18,0.850617,5702450.0,4850600.91165,10954.1894,10.0,0.005898978260869999,0.0,29.0,0.0,0.5226826799140001,76192.6193475,5870.107917,1.22279998,10.1476787677,2.12762157195,2802.0,2759.0,343379.0,2759.0,2759.0,174095.308079,68006.0,57847.0
494,2011-03-19,0.8240000000000001,5707900.0,4703309.6,7505.0304,10.0,0.008583155963299999,0.0,14.0,0.0,0.41284356601899996,76192.6193475,4491.624,1.35779295,8.7068457275,1.44239691715,2697.0,3114.0,346493.0,3114.0,3000.0,140795.185349,62606.0,51587.0
495,2011-03-20,0.79,5714150.0,4514178.5,4477.7964,10.0,0.006207824,0.0,12.0,0.0,0.473444456444,76192.6193475,4938.29,1.3370787,14.134444782200001,1.8467801047099999,2378.0,2674.0,349167.0,2674.0,2674.0,122537.413508,44225.0,34938.0
496,2011-03-21,0.7883,5721900.0,4510573.77,2771.97,12.0,0.014391883870999999,0.0,21.0,0.0,0.587071125991,76192.6193475,6114.0548,6.87779295,13.6133975492,0.835025239006,5496.0,7322.0,356489.0,7322.0,2886.0,164254.450751,56973.0,44912.0
497,2011-03-22,0.799646,5728200.0,4580532.2172,9475.2216,12.0,0.005704,0.0,14.0,0.0,0.477232012096,76192.6193475,5046.565906,11.2703,7.9501912416,2.19320552195,3504.0,2301.0,358790.0,2301.0,1978.0,207804.871847,79382.0,63477.0
