Unnamed: 0,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,Open,High,Low,Close,Volume,Market Cap
2255,2016-01-13,429.57,15079650.0,6477765250.5,45901744.1211,54864.0,0.661572366013,0.0,1222.0,7.45,862135.539442,113354299801.0,1657710.63,34.14797822,1.5432361690799998,8.65067020477,341119.0,191628.0,103345548.0,187904.0,118193.0,1418323.06242,250059.0,107417819.0,434.67,435.19,424.44,432.37,"173,888,000","6,553,350,000"
2256,2016-01-14,431.9,15082950.0,6514326105.0,19112138.8037,54961.0,0.7364873712119999,0.0,1380.0,8.88333333333,743803.2104989998,113354299801.0,1439090.8,32.437961800000004,1.62865554465,7.84716069578,354601.0,183390.0,103528938.0,178801.0,111689.0,1200884.44414,204586.0,88360661.0,432.29,433.32,427.85,430.31,"43,945,500","6,519,110,000"
2257,2016-01-15,391.62,15086025.0,5907989110.5,116205455.818,55057.0,0.780627439024,0.0,1342.0,10.5,693089.355238,113354299801.0,1217938.2,35.56461585,0.95480918402,6.579715296719999,344968.0,185105.0,103714043.0,181095.0,115655.0,1605659.3542,325720.0,127558283.0,430.25,430.25,364.33,364.33,"153,351,000","6,489,870,000"
2258,2016-01-16,370.4,15089500.0,5589150800.0,71683286.4755,55162.0,0.7594235467630001,0.0,1568.0,9.3,783247.320146,113354299801.0,1300104.0,35.06789583,1.15354507695,6.83182957525,393797.0,190301.0,103904344.0,187774.0,110313.0,1627411.81766,304279.0,112705089.0,365.07,390.56,354.91,387.54,"120,352,000","5,507,790,000"
2259,2016-01-17,385.45,15092975.0,5817587213.75,25665045.6335,55265.0,0.745804992806,0.0,1370.0,8.433333333330001,783247.320146,113354299801.0,1352544.05,34.12662086,1.94828097687,7.017781519319999,447783.0,192731.0,104097075.0,188183.0,114492.0,6688157.58444,180107.0,69422433.0,387.15,390.96,380.09,382.3,"45,319,600","5,842,270,000"
2260,2016-01-18,385.28,15097350.0,5816707008.0,25780217.133,55381.0,0.665721045714,0.0,1122.0,5.95,986102.741192,113354299801.0,1700240.64,38.60077135,2.29852085995,7.947500818010001,395421.0,213934.0,104311009.0,209219.0,111996.0,9211159.67578,191993.0,73971077.0,381.73,388.1,376.67,387.17,"54,403,900","5,761,940,000"
2261,2016-01-19,378.66,15101075.0,5718173059.5,25270093.755,55493.0,0.7521260402680001,0.0,1166.0,8.316666666669999,839596.048215,113354299801.0,1425654.9,40.1235823,1.65217437466,6.92956910589,382142.0,205735.0,104516744.0,199344.0,114512.0,10636308.7852,227882.0,86289615.0,387.03,387.73,378.97,380.15,"46,819,800","5,843,510,000"
2262,2016-01-20,408.33,15104725.0,6167712359.25,78165567.7533,55619.0,0.863243054795,2.0,1217.0,8.583333333330001,822691.429794,113354299801.0,1509187.68,46.36233719,1.177138386,7.698640943110001,387569.0,196033.0,104712777.0,190881.0,117998.0,5061050.41259,313982.0,128208178.0,379.74,425.27,376.6,420.23,"121,720,000","5,734,760,000"
2263,2016-01-21,408.0,15108075.0,6164094600.0,37002467.8592,55731.0,0.840713619403,1.0,1440.0,9.16666666667,755072.956112,113354299801.0,1384752.0,44.97159781,1.02354601937,6.586529680369999,406195.0,210240.0,104923017.0,204315.0,107878.0,3520396.3316800008,331592.0,135289667.0,419.63,422.88,406.3,410.26,"68,338,000","6,338,800,000"
2264,2016-01-22,385.7,15112200.0,5828775540.0,59059297.6044,55850.0,0.722907612121,1.0,1470.0,8.333333333330001,929754.013123,113354299801.0,1610297.5,50.43939975,1.57458577823,7.121869830960001,413921.0,226106.0,105149123.0,221077.0,114796.0,7043414.583319998,265149.0,102268007.0,409.75,410.41,375.28,382.49,"91,546,600","6,190,940,000"
2265,2016-01-23,388.5,15116675.0,5872828237.5,24905687.7316,55959.0,0.609391340782,0.0,1563.0,6.483333333330001,1008642.23242,113354299801.0,1754466.0,41.96522497,1.60623485081,8.73246629138,435226.0,200913.0,105350036.0,197648.0,97657.0,33278578.0244,281154.0,109228485.0,382.43,394.54,381.98,387.49,"56,247,400","5,779,890,000"
2266,2016-01-24,404.75,15120825.0,6120153918.75,26166918.645,56058.0,0.596757951807,1.0,1309.0,8.03333333333,935388.88593,113354299801.0,1694688.25,37.10747183,2.11765489098,8.75482120348,383842.0,193572.0,105543608.0,190634.0,96752.0,38433356.1419,197719.0,80026649.0,388.1,405.49,387.51,402.97,"54,824,800","5,867,300,000"
2267,2016-01-25,387.09,15125150.0,5854794313.5,27947836.8106,56170.0,0.651674352601,1.0,1186.0,6.9,974832.995578,113354299801.0,1691196.21,44.57485172,0.941045342855,8.03067642645,404020.0,210592.0,105754200.0,206515.0,103001.0,45992222.558,464271.0,179714636.0,402.32,402.32,388.55,391.73,"59,062,400","6,083,900,000"
2268,2016-01-26,394.12,15129250.0,5962740010.0,23253230.3312,56293.0,0.7503275670730001,0.0,942.0,8.51666666667,978569.915444,120033340651.0,1634415.64,47.44277836,1.31246279038,6.92035837832,462802.0,236175.0,105990375.0,229053.0,115989.0,7554131.781539999,315971.0,124530436.0,392.0,397.77,390.57,392.15,"58,147,000","5,929,520,000"
2269,2016-01-27,394.45,15133100.0,5969251295.0,17463880.6874,56405.0,0.727886461039,0.0,1260.0,7.666666666669999,918901.018161,120033340651.0,1537171.65,47.63990486,1.14146154694,6.79007730194,414610.0,226385.0,106216760.0,220900.0,111539.0,9956892.41348,341404.0,134666967.0,392.44,396.84,391.78,394.97,"47,424,400","5,937,780,000"
2270,2016-01-28,382.44,15136800.0,5788917792.0,30483418.7072,56525.0,0.815527412162,0.0,1414.0,9.55,883099.679791,120033340651.0,1434150.0,50.08400338,0.950421538653,6.196263620419999,445935.0,231454.0,106448214.0,225456.0,107215.0,12897554.2976,394562.0,150896201.0,395.15,395.5,379.74,380.29,"59,247,900","5,980,180,000"
2271,2016-01-29,377.26,15141050.0,5712112523.0,54312432.20100001,56637.0,0.663735094118,0.0,1149.0,7.05,1014371.25381,120033340651.0,1620331.7,45.3790109,1.10149586716,7.278398810539999,424226.0,222622.0,106670836.0,213749.0,113560.0,6544542.32061,389924.0,147102840.0,380.11,384.38,365.45,379.47,"86,125,300","5,753,970,000"
2272,2016-01-30,378.24,15145475.0,5728624464.0,14343796.7501,56750.0,0.641980090395,1.0,1086.0,7.25,1056139.48191,120033340651.0,1689976.32,43.85418346,1.14685286792,8.048119475770001,428332.0,209984.0,106880820.0,200127.0,103763.0,4276470.35733,389588.0,147357727.0,378.87,380.92,376.49,378.25,"30,284,400","5,736,760,000"
2273,2016-01-31,376.86,15149950.0,5709410157.0,17760429.7968,56843.0,0.519653067039,0.0,1199.0,6.81666666667,1068073.26137,120033340651.0,1698131.16,31.51669344,2.22902999013,10.070459066,384209.0,168625.0,107049445.0,160035.0,94798.0,1414303.01375,202151.0,76182517.0,378.29,380.35,367.83,368.77,"37,894,300","5,729,870,000"
2274,2016-02-01,372.0,15154350.0,5637418200.0,28865406.8139,56968.0,0.715835198864,1.0,1218.0,8.55,1050172.59218,120033340651.0,1655772.0,51.0283515,1.09827295342,7.46636965423,437884.0,221764.0,107271209.0,209322.0,104984.0,4997779.26626,405273.0,150761429.0,369.35,378.07,367.96,373.06,"51,656,700","5,596,090,000"
2275,2016-02-02,373.48,15158450.0,5661377906.0,19943929.1014,57103.0,0.824635926829,0.0,1165.0,8.666666666669999,978569.915444,120033340651.0,1552556.36,57.71349212,1.07385649411,6.69211096647,451155.0,231998.0,107503207.0,222371.0,120120.0,3929600.01519,387109.0,144577638.0,372.92,375.88,372.92,374.45,"40,378,700","5,651,690,000"
2276,2016-02-03,368.38,15162800.0,5585672264.0,23767287.735,57224.0,0.700482402299,0.0,1369.0,7.483333333330001,1038238.81273,120033340651.0,1620135.24,48.81393346,1.5016448484399998,8.097153938039996,388710.0,200087.0,107703294.0,195252.0,112563.0,1976661.55127,292879.0,107890707.0,374.65,374.95,368.05,369.95,"45,933,400","5,679,530,000"
2277,2016-02-04,385.06,15167425.0,5840368670.5,41655064.8085,57341.0,0.632844389189,0.0,1365.0,6.88333333333,1103874.59974,120033340651.0,1796689.96,41.25773034,1.4837092758,8.935866311889997,399236.0,201065.0,107904359.0,193967.0,113489.0,2341430.41634,314482.0,121094475.0,370.17,391.61,369.99,389.59,"69,285,500","5,613,380,000"
2278,2016-02-05,386.49,15171925.0,5863797293.25,24231098.3145,57455.0,0.6356581833330001,0.0,1384.0,6.166666666669999,1074040.1511,120033340651.0,1755051.09,41.04809873,1.12709879872,8.12862345422,393084.0,215910.0,108120269.0,205366.0,116118.0,3499411.40217,402893.0,155714041.0,388.9,391.09,385.57,386.55,"43,825,000","5,898,960,000"
2279,2016-02-06,373.04,15176700.0,5661516168.0,30866009.8532,57579.0,0.652686691099,3.0,1184.0,6.516666666669999,1139675.93811,120033340651.0,1796933.68,42.22773725,1.48634280868,7.72037911597,441758.0,232752.0,108353021.0,221523.0,118359.0,3304540.9475,324084.0,120896315.0,386.59,386.63,372.39,376.52,"49,249,300","5,865,740,000"
2280,2016-02-07,373.74,15181250.0,5673840375.0,15640570.8048,57700.0,0.665092164835,0.0,1276.0,6.833333333330001,1303860.28146,144116447847.0,1714719.12,38.64301185,2.15419087526,8.08318855063,452004.0,212134.0,108565155.0,201390.0,103843.0,2957759.24812,212980.0,79599219.0,376.51,380.87,374.9,376.62,"37,076,300","5,714,760,000"
2281,2016-02-08,375.8,15185275.0,5706626345.0,24531012.2045,57821.0,0.7539734968940001,2.0,1245.0,7.733333333330001,1153414.86437,144116447847.0,1527627.0,40.9030054,1.63712806502,6.92616034712,396540.0,220559.0,108785714.0,211844.0,107138.0,2650183.04277,248301.0,93311393.0,376.76,379.88,373.33,373.45,"47,671,100","5,720,100,000"
2282,2016-02-09,372.61,15189500.0,5659759595.0,21330382.4776,57946.0,0.740162,1.0,1049.0,8.316666666669999,1210727.40421,144116447847.0,1589926.87,42.46627700000001,1.46448001512,6.88879444885,429776.0,230799.0,109016513.0,222310.0,110839.0,2285064.55673,291366.0,108565966.0,373.42,377.25,372.9,376.03,"55,318,500","5,670,880,000"
2283,2016-02-10,378.98,15193725.0,5758117900.5,36978851.3269,58066.0,0.715897940828,0.0,1401.0,7.266666666669999,1210727.40421,144116447847.0,1617865.62,44.48599145,1.24559323361,6.915699342999999,396665.0,233941.0,109250454.0,225892.0,116238.0,2522137.31764,342728.0,129887155.0,376.15,385.48,375.78,381.65,"85,130,900","5,713,880,000"
2284,2016-02-11,376.75,15198525.0,5726044293.75,26042971.8176,58188.0,0.637685135417,0.0,1468.0,5.983333333330001,1375500.95627,144116447847.0,1824977.0,44.34470738,1.35056115664,8.0231817922,429313.0,227463.0,109477917.0,227463.0,128516.0,2731609.21864,358666.0,135127313.0,382.11,383.13,376.4,379.65,"74,375,600","5,806,110,000"
2285,2016-02-12,381.46,15202500.0,5799145650.0,22212756.8286,58293.0,0.665082698113,1.0,1624.0,7.1,1139086.72941,144116447847.0,1531180.44,39.88170509,1.2926024189399998,7.546255113210001,392638.0,202906.0,109680823.0,202906.0,115255.0,2627933.25534,310536.0,118457185.0,379.69,384.95,379.6,384.26,"67,042,800","5,771,040,000"
2286,2016-02-13,388.6,15206325.0,5909177895.0,18777635.9201,58395.0,0.6727405424840001,3.0,1182.0,7.65,1096102.32453,144116447847.0,1500384.6,36.80013215,1.25329830856,7.87355478589,407580.0,190560.0,109871383.0,190560.0,108841.0,2705466.81328,308067.0,119714883.0,384.64,391.86,384.64,391.86,"61,911,700","5,847,990,000"
2287,2016-02-14,402.38,15210825.0,6120531763.5,30702017.3075,58497.0,0.5667196944439999,1.0,1550.0,6.216666666669999,1289532.1465,144116447847.0,1824390.92,34.63112968,1.73930446845,9.6565918053,390085.0,188927.0,110060310.0,179497.0,108998.0,2795383.45629,260679.0,104891981.0,392.93,407.23,392.93,407.23,"74,469,800","5,975,580,000"
2288,2016-02-15,402.64,15214525.0,6125976346.0,34078398.8376,58608.0,0.751270574324,1.0,1425.0,8.23333333333,1060281.9871200002,144116447847.0,1505873.6,40.18686148,1.03981470472,7.260826337889999,424653.0,207397.0,110267707.0,195212.0,114129.0,3665303.36728,359679.0,144821341.0,407.57,410.38,397.75,400.19,"74,070,500","6,199,850,000"
2289,2016-02-16,406.69,15218250.0,6189110092.5,28047318.6816,58717.0,0.731926161074,0.0,1660.0,8.65,1067446.0546,144116447847.0,1531594.54,41.80226206,1.01959811041,7.0006149556600015,424752.0,218780.0,110486487.0,207335.0,116102.0,3996092.80038,369361.0,150215514.0,401.43,408.94,401.43,407.49,"73,093,100","6,108,040,000"
2290,2016-02-17,418.04,15221750.0,6363300370.0,39099468.2342,58833.0,0.8351240428569999,1.0,1730.0,9.5,1002969.44728,144116447847.0,1481533.76,44.75593799,0.865280548975,6.5150141379,436155.0,227403.0,110713890.0,216842.0,129466.0,3953386.84294,409578.0,171220047.0,407.66,421.17,406.78,416.32,"83,193,600","6,204,150,000"
2291,2016-02-18,418.97,15226250.0,6379341962.5,32029699.8436,58945.0,0.62491515,0.0,1826.0,5.93333333333,1289532.1465,144116447847.0,1902961.74,42.68131047,1.26173860214,8.94396042582,416530.0,212765.0,110926655.0,201293.0,112421.0,3903312.13967,359979.0,150820601.0,416.57,426.0,415.64,422.37,"76,752,600","6,341,430,000"
2292,2016-02-19,418.02,15229725.0,6366329644.5,22201850.3562,59052.0,0.774219877698,2.0,1830.0,9.23333333333,1129682.7804299998,163491654909.0,1471848.42,46.31819386,1.09837789484,6.82827540454,411494.0,215552.0,111142207.0,203632.0,117959.0,4069429.39093,320564.0,134002007.0,422.73,423.1,417.6,420.79,"55,711,300","6,436,980,000"
2293,2016-02-20,439.48,15233675.0,6694895489.0,49142940.23899999,59169.0,0.744355949367,2.0,1508.0,7.9,1284099.85114,163491654909.0,1754843.64,43.09210135,1.15507521283,7.79033752259,440841.0,225259.0,111367466.0,212896.0,120272.0,4918446.3414,345692.0,151924621.0,421.6,441.98,421.6,437.16,"93,992,100","6,421,310,000"
2294,2016-02-21,434.67,15236825.0,6622990722.75,45001750.1744,59274.0,0.840188849206,0.0,1399.0,9.91666666667,1024028.99521,163491654909.0,1386597.3,40.65663231,1.01364971626,6.62568713087,399688.0,209276.0,111576742.0,195461.0,112737.0,4198706.24107,314704.0,136792550.0,437.77,448.05,429.08,438.8,"89,820,700","6,669,260,000"
2295,2016-02-22,438.5,15240075.0,6682772887.5,25463328.1084,59385.0,0.8595248153849999,0.0,1392.0,10.4,1056537.8522,163491654909.0,1443980.5,43.53246983,1.01518133243,6.418718106009999,469044.0,224964.0,111801706.0,210446.0,123712.0,4350212.80198,324376.0,142238677.0,438.99,439.05,432.92,437.75,"85,385,200","6,689,200,000"
2296,2016-02-23,417.0,15243450.0,6356518650.0,41312427.126,59505.0,0.8956290814810001,2.0,1508.0,9.16666666667,1097173.92344,163491654909.0,1427391.0,48.21733873,0.908054544686,5.78880110959,464117.0,246578.0,112048284.0,226977.0,128270.0,3976883.69551,376960.0,157192209.0,438.25,439.86,417.82,420.74,"85,244,900","6,679,400,000"
2297,2016-02-24,423.1,15246525.0,6450804727.5,29085738.813,59615.0,0.89584400813,0.0,1968.0,9.83333333333,999647.352469,163491654909.0,1319648.9,44.91575935,0.942228945892,5.86218815523,411081.0,225112.0,112273396.0,208244.0,120442.0,3726616.87451,331024.0,140056077.0,420.96,425.55,413.91,424.95,"67,743,700","6,417,190,000"
2298,2016-02-25,421.4,15250150.0,6426413210.0,22095111.3957,59736.0,0.8358027793100001,2.0,2036.0,8.96666666667,1178446.06592,163491654909.0,1547380.8,47.68274149,1.02774329771,7.07539037673,412050.0,218699.0,112492095.0,206844.0,130074.0,3124689.66982,357288.0,150561021.0,425.04,427.72,420.42,424.54,"70,798,000","6,480,650,000"
2299,2016-02-26,424.34,15253900.0,6472839926.0,24487221.7856,59849.0,0.75447926,1.0,1760.0,7.466666666669999,1219082.13716,163491654909.0,1609521.62,43.14860820000001,1.12656043421,7.66877082142,404307.0,209880.0,112701975.0,200108.0,117873.0,3335713.66304,336689.0,142870420.0,424.63,432.15,421.62,432.15,"61,486,000","6,476,080,000"
2300,2016-02-27,432.0,15257175.0,6591099600.0,18649773.6191,59946.0,0.740764992366,1.0,1663.0,8.55,1064665.06645,163491654909.0,1431216.0,38.20952225,0.959931828288,7.84558964604,378857.0,182423.0,112884398.0,176145.0,112073.0,2577124.49847,345129.0,149095588.0,432.84,434.23,428.1,432.52,"41,893,600","6,602,810,000"
2301,2016-02-28,433.47,15260900.0,6615142323.0,22184549.4353,60050.0,0.700333872483,0.0,1395.0,8.95,1210954.92291,163491654909.0,1632881.49,42.61977032,1.11513724504,7.26703734362,412223.0,224697.0,113109095.0,207856.0,119667.0,8045197.65443,337806.0,146428747.0,432.57,435.68,423.82,433.5,"53,033,400","6,600,310,000"
2302,2016-02-29,436.18,15264275.0,6657971469.5,31357633.0752,60171.0,0.901957362963,0.0,1497.0,11.416666666700001,1097173.92344,163491654909.0,1495225.04,53.45252038,0.660143038863,5.62759946555,470332.0,265695.0,113374790.0,245731.0,135627.0,8973334.42648,519281.0,226500160.0,433.44,441.51,431.69,437.7,"60,694,700","6,614,980,000"
2303,2016-03-01,431.87,15267475.0,6593564428.25,30939871.9084,60285.0,0.89761428125,0.0,1233.0,12.416666666700001,1040283.42371,163491654909.0,1405736.85,55.99857717,0.630642949497,5.3938387070800005,451258.0,260619.0,113635409.0,245671.0,131665.0,11910037.6759,516140.0,222905346.0,437.92,439.65,432.32,435.12,"74,895,800","6,684,800,000"
2304,2016-03-02,429.99,15271400.0,6566549286.0,26429723.2544,60427.0,0.905978573248,0.0,1184.0,9.98333333333,1275972.63689,163491654909.0,1720819.98,77.34600309,0.726549086428,6.22475105626,483756.0,276448.0,113911857.0,262461.0,148929.0,5912875.379919998,550823.0,236848413.0,435.13,435.92,423.99,423.99,"74,955,300","6,643,810,000"
2305,2016-03-03,421.44,15274725.0,6437380104.0,33471079.525,60549.0,0.918519172932,0.0,1447.0,10.8,1080919.49495,163491654909.0,1431631.68,72.72445709,0.661068514046,6.47044694631,410737.0,221257.0,114133114.0,212413.0,144300.0,3660823.72516,513865.0,216563283.0,423.91,425.37,419.41,421.65,"100,484,000","6,474,150,000"
2306,2016-03-04,416.48,15278525.0,6363200092.0,32002741.2982,60676.0,0.8366466907889999,0.0,1137.0,9.56666666667,1235336.56565,163491654909.0,1604280.96,52.60628503,0.968735774337,7.56365254781,419365.0,212104.0,114345218.0,205061.0,135976.0,6843890.07063,397632.0,165605628.0,421.84,425.18,410.94,410.94,"90,856,100","6,443,890,000"
2307,2016-03-05,401.0,15282500.0,6128282500.0,50904367.533,60798.0,0.773170402516,0.0,1196.0,8.333333333330001,1292227.06539,163491654909.0,1619238.0,63.03314682,0.80896842456,6.80017806372,422768.0,238117.0,114583335.0,232294.0,124208.0,18219205.8849,499154.0,200160841.0,410.78,411.26,394.04,400.57,"135,385,000","6,276,610,000"
2308,2016-03-06,408.86,15285975.0,6249823738.5,24330044.9112,60889.0,0.661320676259,0.0,1189.0,8.76666666667,1094688.80322,158427203767.0,1437551.76,41.1407975,1.05971478753,8.38291032504,312335.0,171486.0,114754821.0,166280.0,100739.0,4004392.2632800005,331787.0,135654591.0,400.52,411.91,395.78,407.71,"91,212,500","6,121,400,000"
2309,2016-03-07,411.94,15289850.0,6298500809.0,25774187.7886,60990.0,0.651829464516,0.0,1209.0,7.35,1220696.14747,158427203767.0,1614392.86,44.13385665,1.26281433026,8.79634315916,372418.0,183530.0,114938351.0,174456.0,113791.0,2835066.07064,310339.0,127840873.0,407.76,415.92,406.31,414.32,"85,762,400","6,233,430,000"
2310,2016-03-08,412.39,15293200.0,6306762748.0,21813407.596,61088.0,0.732320567164,1.0,1077.0,8.5,1055311.50814,158427203767.0,1399239.27,43.94045893,1.16562119212,7.21521417632,363851.0,193929.0,115132280.0,185419.0,124367.0,2358524.71349,291089.0,120042367.0,414.46,416.24,411.09,413.97,"70,311,700","6,337,370,000"
2311,2016-03-09,413.1,15297325.0,6319324957.5,19572952.0075,61206.0,0.718331939394,0.0,1241.0,8.21666666667,1299450.73763,158427203767.0,1725518.7,52.60528710000001,1.5079411904299995,9.196733342929999,330958.0,187623.0,115319903.0,180232.0,124374.0,2036078.80047,277000.0,114428780.0,413.89,416.03,411.61,414.86,"70,012,300","6,330,230,000"
2312,2016-03-10,416.0,15301350.0,6365361600.0,24022113.591,61318.0,0.697423130435,1.0,1300.0,6.833333333330001,1267948.90157,158427203767.0,1692288.0,43.43549045,1.21702670421,8.78604025731,374551.0,192611.0,115512514.0,186345.0,121765.0,2456426.10633,334257.0,139051016.0,414.74,417.51,413.25,417.13,"81,022,900","6,344,960,000"
2313,2016-03-11,421.22,15305425.0,6446951118.5,25307656.1388,61420.0,0.627885177914,0.0,1270.0,7.15,1283699.8196,158427203767.0,1733741.52,41.22294318,1.25779486694,8.9426200522,352895.0,193874.0,115706388.0,185911.0,122285.0,2370005.65767,327239.0,137839767.0,417.24,423.93,417.01,421.69,"73,969,700","6,384,740,000"
2314,2016-03-12,410.0,15309050.0,6276710500.0,24825381.6222,61507.0,0.6003884,0.0,1533.0,7.166666666669999,1141941.55731,158427203767.0,1501010.0,36.07950062,1.58352261809,8.55627379894,328987.0,175428.0,115881816.0,167127.0,112499.0,1969207.68245,231193.0,94789300.0,421.61,421.8,410.09,411.62,"92,712,900","6,453,260,000"
2315,2016-03-13,412.44,15312325.0,6315415323.0,14705841.4384,61581.0,0.5706659465649999,0.0,1475.0,8.3,1031685.13109,158427203767.0,1362701.76,29.31003112,1.93064353847,9.65660704668,310285.0,141116.0,116022932.0,136679.0,98476.0,1506469.53036,171135.0,70582774.0,411.65,416.6,411.64,414.06,"74,322,800","6,302,330,000"
2316,2016-03-14,413.89,15316100.0,6339180629.0,20282050.7868,61691.0,0.734625986755,1.0,1398.0,7.6,1189194.31141,158427203767.0,1580232.02,43.83967453,1.4075659721,8.43235639084,393384.0,187401.0,116210333.0,177649.0,121118.0,2279601.6609400003,271248.0,112266995.0,414.2,416.68,414.2,416.44,"95,259,400","6,342,780,000"
2317,2016-03-15,414.78,15319900.0,6354388122.0,20597238.3355,61796.0,0.691423019737,2.0,1165.0,8.4,1197069.7704200002,158427203767.0,1593584.76,42.7063754,1.35411927911,8.06155880553,367761.0,197677.0,116408010.0,190346.0,124365.0,2178009.21023,283727.0,117684224.0,416.39,418.13,414.99,416.83,"66,781,700","6,377,870,000"
2318,2016-03-16,415.99,15324150.0,6374693158.5,19419077.2239,61903.0,0.634046052941,1.0,1501.0,7.1,1338828.03271,158427203767.0,1787925.02,48.1134711,1.6812812835100002,8.27846545633,369886.0,215973.0,116623983.0,209667.0,124266.0,12271722.7309,255638.0,106343004.0,416.89,417.69,415.91,417.01,"65,185,800","6,387,190,000"
2319,2016-03-17,418.64,15327525.0,6416715066.0,18657007.429,62004.0,0.7541426444439999,0.0,1412.0,7.7,1063186.96715,158427203767.0,1432167.44,46.26447738,1.24266611209,6.9195858397,394142.0,206973.0,116830956.0,201122.0,123406.0,10141726.5497,275295.0,115249577.0,417.89,421.0,417.89,420.62,"83,528,600","6,404,130,000"
2320,2016-03-18,408.87,15330975.0,6268375748.25,28073923.8525,62105.0,0.735858463768,0.0,1244.0,8.816666666669999,1135311.13693,165496835118.0,1427774.04,42.58594292,1.17386322766,7.013400465669999,364177.0,203578.0,117034534.0,196834.0,132492.0,2457182.44186,297479.0,121630357.0,420.55,420.55,406.14,409.55,"104,940,000","6,446,330,000"
2321,2016-03-19,405.59,15334350.0,6219459016.5,15007027.5693,62196.0,0.681470185185,0.0,1291.0,8.05,1110630.46004,165496835118.0,1384278.67,38.06506394,1.48871929088,7.329538713250001,350288.0,188863.0,117223397.0,182265.0,117494.0,5098832.83494,229257.0,92984532.0,409.26,410.98,407.23,410.44,"58,423,000","6,274,790,000"
2322,2016-03-20,410.77,15338125.0,6300441606.25,13576322.2292,62290.0,0.625000602649,0.0,1197.0,7.61666666667,1242260.73678,165496835118.0,1563801.39,32.8533328,2.21429270024,8.88710348198,352210.0,175963.0,117399360.0,168925.0,108196.0,1729851.94462,171928.0,70623066.0,410.4,414.63,410.4,413.75,"45,947,900","6,293,610,000"
2323,2016-03-21,410.49,15341275.0,6297439974.75,18209312.2497,62388.0,0.784259230159,0.0,1104.0,9.16666666667,1036588.42937,165496835118.0,1308642.12,38.65376627,1.3679133704700002,6.915689644239999,375082.0,189228.0,117588588.0,181205.0,117710.0,1990510.37953,233056.0,95667032.0,413.42,413.42,410.38,413.31,"61,655,400","6,341,380,000"
2324,2016-03-22,415.35,15345000.0,6373545750.0,21365652.9856,62496.0,0.727109114094,0.0,1055.0,7.266666666669999,1225806.95219,165496835118.0,1565038.8,43.74554841,1.26502173236,7.43528752233,399764.0,210488.0,117799076.0,202698.0,129978.0,2215916.8341900003,297860.0,123716357.0,413.13,418.38,412.53,418.09,"66,813,300","6,338,430,000"
2325,2016-03-23,417.8,15348775.0,6412718195.0,16895793.7908,62595.0,0.6589215298009999,0.0,1276.0,7.65,1242260.73678,165496835118.0,1593071.4,38.7057276,1.43495696805,8.47933169041,322191.0,187877.0,117986953.0,181335.0,125657.0,2111320.05753,265722.0,111018758.0,418.16,419.27,417.36,418.04,"61,444,200","6,417,130,000"
2326,2016-03-24,416.47,15352550.0,6393876498.5,17536542.0868,62697.0,0.6805337350990001,0.0,1128.0,7.86666666667,1242260.73678,165496835118.0,1588000.11,38.93741911,1.13916363742,8.14421678591,381250.0,194985.0,118181938.0,187491.0,125399.0,2204252.77605,334719.0,139400527.0,418.42,418.68,415.49,416.39,"68,346,700","6,422,730,000"
2327,2016-03-25,416.44,15356175.0,6394925517.0,14830264.68,62789.0,0.641121227586,2.0,1307.0,7.266666666669999,1192899.383,165496835118.0,1523337.52,33.72267197,1.1510907435700002,8.77453081349,326933.0,173609.0,118355547.0,168544.0,110369.0,2205698.57009,317786.0,132338613.0,416.51,418.08,415.56,417.18,"52,560,000","6,394,850,000"
2328,2016-03-26,415.71,15359850.0,6385243243.5,12371345.8365,62878.0,0.612112346939,0.0,1671.0,7.766666666669999,1209353.1676,165496835118.0,1541868.39,34.69582617,1.53173521634,9.494380411089999,323407.0,162398.0,118517945.0,157794.0,106541.0,1641260.72317,242144.0,100661549.0,417.37,418.99,416.26,417.94,"44,650,400","6,409,500,000"
2329,2016-03-27,426.8,15363675.0,6557216490.0,25434491.6184,62971.0,0.613853647059,1.0,1487.0,7.283333333330001,1258714.5213799998,165496835118.0,1646594.4,33.37519025,1.4276582895299998,10.196514868200001,310868.0,161486.0,118679431.0,153812.0,100057.0,1669836.5311200004,270233.0,115335330.0,418.14,428.8,417.71,426.76,"71,229,400","6,423,040,000"
2330,2016-03-28,422.96,15367225.0,6499721486.0,19238321.7855,63077.0,0.748369746479,0.0,1311.0,9.2,1168218.70611,165496835118.0,1519272.32,42.52494951,1.25657982442,8.379880419189996,349278.0,181300.0,118860731.0,174245.0,113959.0,1960785.1213,285855.0,120905357.0,426.55,426.86,423.29,424.23,"68,522,800","6,553,700,000"
